UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,11441,DUJ,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,12365,IPT,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,13032,LNS,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,13282,MGW,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,12892,LAX,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,12892,LAX,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,14107,PHX,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,14107,PHX,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",12365,IPT,12264,IAD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12455,JBR,10693,BNA,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12455,JBR,15016,STL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12492,JHM,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12758,KOA,13520,MUE,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12758,KOA,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12878,LAF,13930,ORD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12892,LAX,12363,IPL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",12892,LAX,12363,IPL,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",13032,LNS,12264,IAD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13032,LNS,14122,PIT,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13034,LNY,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13034,LNY,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13034,LNY,13347,MKK,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13034,LNY,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13034,LNY,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13109,LUP,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13109,LUP,13347,MKK,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13244,MEM,11531,ELD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13244,MEM,12190,HOT,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13244,MEM,12207,HRO,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13282,MGW,11441,DUJ,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13282,MGW,12264,IAD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13282,MGW,14122,PIT,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13295,MHR,15589,VGT,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13034,LNY,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13034,LNY,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13109,LUP,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13348,MKL,10397,ATL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13348,MKL,15016,STL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13520,MUE,12758,KOA,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13520,MUE,13830,OGG,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12173,HNL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12174,HNM,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12174,HNM,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12758,KOA,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13034,LNY,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13034,LNY,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13347,MKK,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13347,MKK,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13520,MUE,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13930,ORD,10744,BRL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13930,ORD,12878,LAF,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",13930,ORD,15454,UIN,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14107,PHX,12363,IPL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14107,PHX,12363,IPL,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14122,PIT,10557,BFD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14122,PIT,11441,DUJ,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14122,PIT,13032,LNS,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14122,PIT,13282,MGW,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",14288,PUB,11292,DEN,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14570,RNO,11041,CLD,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14570,RNO,15434,UDD,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14869,SLC,14908,SNA,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14908,SNA,14869,SLC,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",14967,SQL,15232,TKF,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",15016,STL,10744,BRL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15016,STL,12455,JBR,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15016,STL,13348,MKL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15016,STL,15454,UIN,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15232,TKF,14967,SQL,479,11
9X,"Southern Airways Express, dba Mokulele Airlines",15454,UIN,10744,BRL,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15454,UIN,13930,ORD,415,11
9X,"Southern Airways Express, dba Mokulele Airlines",15454,UIN,15016,STL,415,11
AA,American Airlines Inc.,10140,ABQ,11298,DFW,614,11
AA,American Airlines Inc.,10140,ABQ,11298,DFW,699,11
AA,American Airlines Inc.,10140,ABQ,11298,DFW,838,11
AA,American Airlines Inc.,10140,ABQ,13930,ORD,614,11
AA,American Airlines Inc.,10140,ABQ,14107,PHX,614,11
AA,American Airlines Inc.,10140,ABQ,14107,PHX,694,11
AA,American Airlines Inc.,10140,ABQ,14107,PHX,698,11
AA,American Airlines Inc.,10140,ABQ,14107,PHX,699,11
AA,American Airlines Inc.,10140,ABQ,14107,PHX,721,11
AA,American Airlines Inc.,10140,ABQ,14683,SAT,614,11
AA,American Airlines Inc.,10257,ALB,11057,CLT,694,11
AA,American Airlines Inc.,10257,ALB,11057,CLT,698,11
AA,American Airlines Inc.,10257,ALB,11298,DFW,694,11
AA,American Airlines Inc.,10257,ALB,11298,DFW,698,11
AA,American Airlines Inc.,10257,ALB,11298,DFW,699,11
AA,American Airlines Inc.,10279,AMA,11298,DFW,694,11
AA,American Airlines Inc.,10279,AMA,11298,DFW,698,11
AA,American Airlines Inc.,10279,AMA,11298,DFW,699,11
AA,American Airlines Inc.,10279,AMA,11298,DFW,838,11
AA,American Airlines Inc.,10299,ANC,11298,DFW,721,11
AA,American Airlines Inc.,10299,ANC,14107,PHX,721,11
AA,American Airlines Inc.,10299,ANC,14747,SEA,721,11
AA,American Airlines Inc.,10397,ATL,11057,CLT,694,11
AA,American Airlines Inc.,10397,ATL,11057,CLT,698,11
AA,American Airlines Inc.,10397,ATL,11057,CLT,699,11
AA,American Airlines Inc.,10397,ATL,11278,DCA,698,11
AA,American Airlines Inc.,10397,ATL,11298,DFW,614,11
AA,American Airlines Inc.,10397,ATL,11298,DFW,627,11
AA,American Airlines Inc.,10397,ATL,11298,DFW,699,11
AA,American Airlines Inc.,10397,ATL,11298,DFW,699,11
AA,American Airlines Inc.,10397,ATL,11298,DFW,721,11
AA,American Airlines Inc.,10397,ATL,12892,LAX,699,11
AA,American Airlines Inc.,10397,ATL,12892,LAX,721,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,614,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,698,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,698,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,699,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,699,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,721,11
AA,American Airlines Inc.,10397,ATL,13303,MIA,838,11
AA,American Airlines Inc.,10397,ATL,13930,ORD,614,11
AA,American Airlines Inc.,10397,ATL,13930,ORD,698,11
AA,American Airlines Inc.,10397,ATL,14100,PHL,698,11
AA,American Airlines Inc.,10397,ATL,14107,PHX,614,11
AA,American Airlines Inc.,10397,ATL,14107,PHX,699,11
AA,American Airlines Inc.,10397,ATL,14107,PHX,838,11
AA,American Airlines Inc.,10397,ATL,14492,RDU,698,11
AA,American Airlines Inc.,10397,ATL,14960,SPS,614,11
AA,American Airlines Inc.,10423,AUS,10397,ATL,699,11
AA,American Airlines Inc.,10423,AUS,10721,BOS,698,11
AA,American Airlines Inc.,10423,AUS,11057,CLT,614,11
AA,American Airlines Inc.,10423,AUS,11057,CLT,698,11
AA,American Airlines Inc.,10423,AUS,11057,CLT,699,11
AA,American Airlines Inc.,10423,AUS,11057,CLT,838,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,614,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,627,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,694,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,698,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,699,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,721,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,838,11
AA,American Airlines Inc.,10423,AUS,11298,DFW,887,11
AA,American Airlines Inc.,10423,AUS,12266,IAH,614,11
AA,American Airlines Inc.,10423,AUS,12478,JFK,614,11
AA,American Airlines Inc.,10423,AUS,12478,JFK,698,11
AA,American Airlines Inc.,10423,AUS,12478,JFK,838,11
AA,American Airlines Inc.,10423,AUS,12892,LAX,614,11
AA,American Airlines Inc.,10423,AUS,12892,LAX,698,11
AA,American Airlines Inc.,10423,AUS,12892,LAX,838,11
AA,American Airlines Inc.,10423,AUS,13303,MIA,614,11
AA,American Airlines Inc.,10423,AUS,13303,MIA,698,11
AA,American Airlines Inc.,10423,AUS,13303,MIA,699,11
AA,American Airlines Inc.,10423,AUS,13303,MIA,721,11
AA,American Airlines Inc.,10423,AUS,13303,MIA,838,11
AA,American Airlines Inc.,10423,AUS,13930,ORD,614,11
AA,American Airlines Inc.,10423,AUS,14100,PHL,614,11
AA,American Airlines Inc.,10423,AUS,14100,PHL,694,11
AA,American Airlines Inc.,10423,AUS,14100,PHL,698,11
AA,American Airlines Inc.,10423,AUS,14100,PHL,699,11
AA,American Airlines Inc.,10423,AUS,14107,PHX,614,11
AA,American Airlines Inc.,10423,AUS,14107,PHX,694,11
AA,American Airlines Inc.,10423,AUS,14107,PHX,698,11
AA,American Airlines Inc.,10423,AUS,14107,PHX,838,11
AA,American Airlines Inc.,10423,AUS,14908,SNA,698,11
AA,American Airlines Inc.,10423,AUS,15919,XNA,699,11
AA,American Airlines Inc.,10431,AVL,11057,CLT,698,11
AA,American Airlines Inc.,10431,AVL,11298,DFW,694,11
AA,American Airlines Inc.,10431,AVL,11298,DFW,698,11
AA,American Airlines Inc.,10431,AVL,11298,DFW,699,11
AA,American Airlines Inc.,10431,AVL,13495,MSY,694,11
AA,American Airlines Inc.,10434,AVP,11057,CLT,694,11
AA,American Airlines Inc.,10434,AVP,11057,CLT,698,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,614,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,694,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,698,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,699,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,721,11
AA,American Airlines Inc.,10529,BDL,11057,CLT,838,11
AA,American Airlines Inc.,10529,BDL,11278,DCA,698,11
AA,American Airlines Inc.,10529,BDL,11298,DFW,614,11
AA,American Airlines Inc.,10529,BDL,11298,DFW,699,11
AA,American Airlines Inc.,10529,BDL,13303,MIA,614,11
AA,American Airlines Inc.,10529,BDL,13930,ORD,614,11
AA,American Airlines Inc.,10529,BDL,13930,ORD,698,11
AA,American Airlines Inc.,10529,BDL,14100,PHL,698,11
AA,American Airlines Inc.,10529,BDL,14683,SAT,699,11
AA,American Airlines Inc.,10540,BED,14122,PIT,699,11
AA,American Airlines Inc.,10561,BFL,11298,DFW,694,11
AA,American Airlines Inc.,10561,BFL,11298,DFW,698,11
AA,American Airlines Inc.,10561,BFL,14107,PHX,694,11
AA,American Airlines Inc.,10561,BFL,14107,PHX,698,11
AA,American Airlines Inc.,10581,BGR,11057,CLT,699,11
AA,American Airlines Inc.,10599,BHM,11057,CLT,698,11
AA,American Airlines Inc.,10599,BHM,11298,DFW,698,11
AA,American Airlines Inc.,10599,BHM,11298,DFW,699,11
AA,American Airlines Inc.,10693,BNA,11057,CLT,614,11
AA,American Airlines Inc.,10693,BNA,11057,CLT,694,11
AA,American Airlines Inc.,10693,BNA,11057,CLT,698,11
AA,American Airlines Inc.,10693,BNA,11057,CLT,699,11
AA,American Airlines Inc.,10693,BNA,11090,CNW,614,11
AA,American Airlines Inc.,10693,BNA,11298,DFW,614,11
AA,American Airlines Inc.,10693,BNA,11298,DFW,698,11
AA,American Airlines Inc.,10693,BNA,11298,DFW,699,11
AA,American Airlines Inc.,10693,BNA,11298,DFW,721,11
AA,American Airlines Inc.,10693,BNA,11298,DFW,838,11
AA,American Airlines Inc.,10693,BNA,12892,LAX,614,11
AA,American Airlines Inc.,10693,BNA,12892,LAX,838,11
AA,American Airlines Inc.,10693,BNA,13303,MIA,614,11
AA,American Airlines Inc.,10693,BNA,13303,MIA,698,11
AA,American Airlines Inc.,10693,BNA,13303,MIA,699,11
AA,American Airlines Inc.,10693,BNA,13303,MIA,721,11
AA,American Airlines Inc.,10693,BNA,13303,MIA,838,11
AA,American Airlines Inc.,10693,BNA,13851,OKC,699,11
AA,American Airlines Inc.,10693,BNA,13930,ORD,614,11
AA,American Airlines Inc.,10693,BNA,14100,PHL,614,11
AA,American Airlines Inc.,10693,BNA,14100,PHL,694,11
AA,American Airlines Inc.,10693,BNA,14100,PHL,698,11
AA,American Airlines Inc.,10693,BNA,14100,PHL,699,11
AA,American Airlines Inc.,10693,BNA,14107,PHX,614,11
AA,American Airlines Inc.,10693,BNA,14107,PHX,694,11
AA,American Airlines Inc.,10693,BNA,14107,PHX,699,11
AA,American Airlines Inc.,10693,BNA,14107,PHX,838,11
AA,American Airlines Inc.,10713,BOI,11298,DFW,698,11
AA,American Airlines Inc.,10713,BOI,11298,DFW,699,11
AA,American Airlines Inc.,10721,BOS,10423,AUS,698,11
AA,American Airlines Inc.,10721,BOS,11057,CLT,614,11
AA,American Airlines Inc.,10721,BOS,11057,CLT,698,11
AA,American Airlines Inc.,10721,BOS,11057,CLT,699,11
AA,American Airlines Inc.,10721,BOS,11057,CLT,721,11
AA,American Airlines Inc.,10721,BOS,11278,DCA,698,11
AA,American Airlines Inc.,10721,BOS,11278,DCA,699,11
AA,American Airlines Inc.,10721,BOS,11298,DFW,614,11
AA,American Airlines Inc.,10721,BOS,11298,DFW,699,11
AA,American Airlines Inc.,10721,BOS,11298,DFW,721,11
AA,American Airlines Inc.,10721,BOS,12478,JFK,889,11
AA,American Airlines Inc.,10721,BOS,12892,LAX,699,11
AA,American Airlines Inc.,10721,BOS,13198,MCI,699,11
AA,American Airlines Inc.,10721,BOS,13303,MIA,614,11
AA,American Airlines Inc.,10721,BOS,13303,MIA,698,11
AA,American Airlines Inc.,10721,BOS,13303,MIA,699,11
AA,American Airlines Inc.,10721,BOS,13303,MIA,721,11
AA,American Airlines Inc.,10721,BOS,13303,MIA,838,11
AA,American Airlines Inc.,10721,BOS,13930,ORD,614,11
AA,American Airlines Inc.,10721,BOS,13930,ORD,698,11
AA,American Airlines Inc.,10721,BOS,13930,ORD,721,11
AA,American Airlines Inc.,10721,BOS,13930,ORD,838,11
AA,American Airlines Inc.,10721,BOS,14100,PHL,614,11
AA,American Airlines Inc.,10721,BOS,14100,PHL,694,11
AA,American Airlines Inc.,10721,BOS,14100,PHL,698,11
AA,American Airlines Inc.,10721,BOS,14100,PHL,699,11
AA,American Airlines Inc.,10721,BOS,14100,PHL,721,11
AA,American Airlines Inc.,10721,BOS,14107,PHX,699,11
AA,American Airlines Inc.,10721,BOS,14107,PHX,721,11
AA,American Airlines Inc.,10721,BOS,14683,SAT,614,11
AA,American Airlines Inc.,10721,BOS,14683,SAT,699,11
AA,American Airlines Inc.,10721,BOS,14730,SDF,614,11
AA,American Airlines Inc.,10781,BTR,13851,OKC,887,11
AA,American Airlines Inc.,10785,BTV,11057,CLT,698,11
AA,American Airlines Inc.,10785,BTV,11278,DCA,698,11
AA,American Airlines Inc.,10785,BTV,14100,PHL,694,11
AA,American Airlines Inc.,10785,BTV,14100,PHL,698,11
AA,American Airlines Inc.,10792,BUF,11057,CLT,694,11
AA,American Airlines Inc.,10792,BUF,11057,CLT,698,11
AA,American Airlines Inc.,10792,BUF,11057,CLT,699,11
AA,American Airlines Inc.,10792,BUF,11298,DFW,614,11
AA,American Airlines Inc.,10792,BUF,11298,DFW,694,11
AA,American Airlines Inc.,10792,BUF,11298,DFW,698,11
AA,American Airlines Inc.,10792,BUF,13930,ORD,614,11
AA,American Airlines Inc.,10792,BUF,14100,PHL,698,11
AA,American Airlines Inc.,10800,BUR,10423,AUS,614,11
AA,American Airlines Inc.,10800,BUR,11298,DFW,614,11
AA,American Airlines Inc.,10800,BUR,11298,DFW,838,11
AA,American Airlines Inc.,10800,BUR,13851,OKC,614,11
AA,American Airlines Inc.,10800,BUR,14107,PHX,694,11
AA,American Airlines Inc.,10800,BUR,14107,PHX,698,11
AA,American Airlines Inc.,10800,BUR,14107,PHX,699,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,614,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,694,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,698,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,699,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,721,11
AA,American Airlines Inc.,10821,BWI,11057,CLT,838,11
AA,American Airlines Inc.,10821,BWI,11298,DFW,614,11
AA,American Airlines Inc.,10821,BWI,11298,DFW,627,11
AA,American Airlines Inc.,10821,BWI,11298,DFW,699,11
AA,American Airlines Inc.,10821,BWI,11298,DFW,838,11
AA,American Airlines Inc.,10821,BWI,12266,IAH,614,11
AA,American Airlines Inc.,10821,BWI,13303,MIA,614,11
AA,American Airlines Inc.,10821,BWI,13303,MIA,838,11
AA,American Airlines Inc.,10821,BWI,13930,ORD,698,11
AA,American Airlines Inc.,10849,BZN,11298,DFW,614,11
AA,American Airlines Inc.,10849,BZN,15370,TUL,614,11
AA,American Airlines Inc.,10868,CAE,11057,CLT,699,11
AA,American Airlines Inc.,10868,CAE,11298,DFW,614,11
AA,American Airlines Inc.,10868,CAE,11298,DFW,694,11
AA,American Airlines Inc.,10868,CAE,11298,DFW,698,11
AA,American Airlines Inc.,10868,CAE,11298,DFW,699,11
AA,American Airlines Inc.,10990,CHO,11298,DFW,721,11
AA,American Airlines Inc.,10994,CHS,11057,CLT,614,11
AA,American Airlines Inc.,10994,CHS,11057,CLT,694,11
AA,American Airlines Inc.,10994,CHS,11057,CLT,698,11
AA,American Airlines Inc.,10994,CHS,11057,CLT,699,11
AA,American Airlines Inc.,10994,CHS,11278,DCA,698,11
AA,American Airlines Inc.,10994,CHS,11298,DFW,614,11
AA,American Airlines Inc.,10994,CHS,11298,DFW,694,11
AA,American Airlines Inc.,10994,CHS,11298,DFW,698,11
AA,American Airlines Inc.,10994,CHS,11298,DFW,699,11
AA,American Airlines Inc.,10994,CHS,13158,MAF,614,11
AA,American Airlines Inc.,10994,CHS,13303,MIA,614,11
AA,American Airlines Inc.,10994,CHS,13303,MIA,698,11
AA,American Airlines Inc.,10994,CHS,13303,MIA,699,11
AA,American Airlines Inc.,10994,CHS,13303,MIA,721,11
AA,American Airlines Inc.,10994,CHS,14100,PHL,614,11
AA,American Airlines Inc.,10994,CHS,14100,PHL,698,11
AA,American Airlines Inc.,10994,CHS,14100,PHL,699,11
AA,American Airlines Inc.,10994,CHS,14100,PHL,721,11
AA,American Airlines Inc.,11003,CID,11057,CLT,699,11
AA,American Airlines Inc.,11003,CID,11057,CLT,721,11
AA,American Airlines Inc.,11003,CID,11298,DFW,698,11
AA,American Airlines Inc.,11003,CID,13029,LNK,699,11
AA,American Airlines Inc.,11042,CLE,11057,CLT,614,11
AA,American Airlines Inc.,11042,CLE,11057,CLT,694,11
AA,American Airlines Inc.,11042,CLE,11057,CLT,698,11
AA,American Airlines Inc.,11042,CLE,11057,CLT,838,11
AA,American Airlines Inc.,11042,CLE,11140,CRP,614,11
AA,American Airlines Inc.,11042,CLE,11298,DFW,614,11
AA,American Airlines Inc.,11042,CLE,13303,MIA,614,11
AA,American Airlines Inc.,11042,CLE,13303,MIA,838,11
AA,American Airlines Inc.,11042,CLE,13851,OKC,614,11
AA,American Airlines Inc.,11042,CLE,13930,ORD,614,11
AA,American Airlines Inc.,11042,CLE,13930,ORD,838,11
AA,American Airlines Inc.,11042,CLE,14100,PHL,698,11
AA,American Airlines Inc.,11042,CLE,14107,PHX,614,11
AA,American Airlines Inc.,11042,CLE,14107,PHX,694,11
AA,American Airlines Inc.,11042,CLE,14107,PHX,698,11
AA,American Airlines Inc.,11057,CLT,10257,ALB,694,11
AA,American Airlines Inc.,11057,CLT,10257,ALB,698,11
AA,American Airlines Inc.,11057,CLT,10397,ATL,694,11
AA,American Airlines Inc.,11057,CLT,10397,ATL,698,11
AA,American Airlines Inc.,11057,CLT,10397,ATL,699,11
AA,American Airlines Inc.,11057,CLT,10397,ATL,721,11
AA,American Airlines Inc.,11057,CLT,10423,AUS,614,11
AA,American Airlines Inc.,11057,CLT,10423,AUS,698,11
AA,American Airlines Inc.,11057,CLT,10423,AUS,699,11
AA,American Airlines Inc.,11057,CLT,10431,AVL,698,11
AA,American Airlines Inc.,11057,CLT,10434,AVP,694,11
AA,American Airlines Inc.,11057,CLT,10434,AVP,698,11
AA,American Airlines Inc.,11057,CLT,10529,BDL,614,11
AA,American Airlines Inc.,11057,CLT,10529,BDL,694,11
AA,American Airlines Inc.,11057,CLT,10529,BDL,699,11
AA,American Airlines Inc.,11057,CLT,10529,BDL,721,11
AA,American Airlines Inc.,11057,CLT,10529,BDL,838,11
AA,American Airlines Inc.,11057,CLT,10581,BGR,699,11
AA,American Airlines Inc.,11057,CLT,10599,BHM,698,11
AA,American Airlines Inc.,11057,CLT,10693,BNA,614,11
AA,American Airlines Inc.,11057,CLT,10693,BNA,694,11
AA,American Airlines Inc.,11057,CLT,10693,BNA,698,11
AA,American Airlines Inc.,11057,CLT,10693,BNA,699,11
AA,American Airlines Inc.,11057,CLT,10721,BOS,614,11
AA,American Airlines Inc.,11057,CLT,10721,BOS,699,11
AA,American Airlines Inc.,11057,CLT,10721,BOS,721,11
AA,American Airlines Inc.,11057,CLT,10785,BTV,698,11
AA,American Airlines Inc.,11057,CLT,10792,BUF,694,11
AA,American Airlines Inc.,11057,CLT,10792,BUF,698,11
AA,American Airlines Inc.,11057,CLT,10792,BUF,699,11
AA,American Airlines Inc.,11057,CLT,10821,BWI,614,11
AA,American Airlines Inc.,11057,CLT,10821,BWI,694,11
AA,American Airlines Inc.,11057,CLT,10821,BWI,698,11
AA,American Airlines Inc.,11057,CLT,10821,BWI,699,11
AA,American Airlines Inc.,11057,CLT,10821,BWI,721,11
AA,American Airlines Inc.,11057,CLT,10994,CHS,614,11
AA,American Airlines Inc.,11057,CLT,10994,CHS,694,11
AA,American Airlines Inc.,11057,CLT,10994,CHS,698,11
AA,American Airlines Inc.,11057,CLT,10994,CHS,699,11
AA,American Airlines Inc.,11057,CLT,11003,CID,699,11
AA,American Airlines Inc.,11057,CLT,11003,CID,721,11
AA,American Airlines Inc.,11057,CLT,11042,CLE,614,11
AA,American Airlines Inc.,11057,CLT,11042,CLE,694,11
AA,American Airlines Inc.,11057,CLT,11042,CLE,698,11
AA,American Airlines Inc.,11057,CLT,11042,CLE,838,11
AA,American Airlines Inc.,11057,CLT,11066,CMH,614,11
AA,American Airlines Inc.,11057,CLT,11066,CMH,694,11
AA,American Airlines Inc.,11057,CLT,11066,CMH,698,11
AA,American Airlines Inc.,11057,CLT,11066,CMH,699,11
AA,American Airlines Inc.,11057,CLT,11193,CVG,614,11
AA,American Airlines Inc.,11057,CLT,11193,CVG,694,11
AA,American Airlines Inc.,11057,CLT,11193,CVG,698,11
AA,American Airlines Inc.,11057,CLT,11193,CVG,699,11
AA,American Airlines Inc.,11057,CLT,11278,DCA,614,11
AA,American Airlines Inc.,11057,CLT,11278,DCA,694,11
AA,American Airlines Inc.,11057,CLT,11278,DCA,698,11
AA,American Airlines Inc.,11057,CLT,11278,DCA,721,11
AA,American Airlines Inc.,11057,CLT,11292,DEN,699,11
AA,American Airlines Inc.,11057,CLT,11292,DEN,721,11
AA,American Airlines Inc.,11057,CLT,11298,DFW,614,11
AA,American Airlines Inc.,11057,CLT,11298,DFW,698,11
AA,American Airlines Inc.,11057,CLT,11298,DFW,699,11
AA,American Airlines Inc.,11057,CLT,11298,DFW,721,11
AA,American Airlines Inc.,11057,CLT,11423,DSM,694,11
AA,American Airlines Inc.,11057,CLT,11423,DSM,698,11
AA,American Airlines Inc.,11057,CLT,11433,DTW,614,11
AA,American Airlines Inc.,11057,CLT,11433,DTW,694,11
AA,American Airlines Inc.,11057,CLT,11433,DTW,698,11
AA,American Airlines Inc.,11057,CLT,11618,EWR,614,11
AA,American Airlines Inc.,11057,CLT,11618,EWR,699,11
AA,American Airlines Inc.,11057,CLT,11618,EWR,838,11
AA,American Airlines Inc.,11057,CLT,11624,EYW,698,11
AA,American Airlines Inc.,11057,CLT,11697,FLL,699,11
AA,American Airlines Inc.,11057,CLT,11697,FLL,721,11
AA,American Airlines Inc.,11057,CLT,11986,GRR,614,11
AA,American Airlines Inc.,11057,CLT,11986,GRR,694,11
AA,American Airlines Inc.,11057,CLT,11996,GSP,694,11
AA,American Airlines Inc.,11057,CLT,11996,GSP,698,11
AA,American Airlines Inc.,11057,CLT,11996,GSP,699,11
AA,American Airlines Inc.,11057,CLT,12266,IAH,614,11
AA,American Airlines Inc.,11057,CLT,12266,IAH,694,11
AA,American Airlines Inc.,11057,CLT,12266,IAH,699,11
AA,American Airlines Inc.,11057,CLT,12323,ILM,694,11
AA,American Airlines Inc.,11057,CLT,12323,ILM,698,11
AA,American Airlines Inc.,11057,CLT,12323,ILM,699,11
AA,American Airlines Inc.,11057,CLT,12339,IND,614,11
AA,American Airlines Inc.,11057,CLT,12339,IND,694,11
AA,American Airlines Inc.,11057,CLT,12339,IND,698,11
