UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
FX,Federal Express Corporation,13244,MEM,14843,SJU,626,9
FX,Federal Express Corporation,13244,MEM,14843,SJU,740,9
FX,Federal Express Corporation,13244,MEM,14869,SLC,626,9
FX,Federal Express Corporation,13244,MEM,14869,SLC,740,9
FX,Federal Express Corporation,13244,MEM,14893,SMF,622,9
FX,Federal Express Corporation,13244,MEM,14893,SMF,626,9
FX,Federal Express Corporation,13244,MEM,15016,STL,622,9
FX,Federal Express Corporation,13244,MEM,15016,STL,626,9
FX,Federal Express Corporation,13244,MEM,15070,SWF,622,9
FX,Federal Express Corporation,13244,MEM,15070,SWF,691,9
FX,Federal Express Corporation,13244,MEM,15096,SYR,622,9
FX,Federal Express Corporation,13244,MEM,15249,TLH,110,9
FX,Federal Express Corporation,13244,MEM,15249,TLH,622,9
FX,Federal Express Corporation,13244,MEM,15304,TPA,626,9
FX,Federal Express Corporation,13244,MEM,15304,TPA,691,9
FX,Federal Express Corporation,13244,MEM,15304,TPA,740,9
FX,Federal Express Corporation,13244,MEM,15370,TUL,622,9
FX,Federal Express Corporation,13244,MEM,15370,TUL,626,9
FX,Federal Express Corporation,13244,MEM,15370,TUL,691,9
FX,Federal Express Corporation,13244,MEM,15376,TUS,626,9
FX,Federal Express Corporation,13244,MEM,15412,TYS,622,9
FX,Federal Express Corporation,13244,MEM,15412,TYS,691,9
FX,Federal Express Corporation,13246,MEO,13931,ORF,416,9
FX,Federal Express Corporation,13264,MFR,14057,PDX,110,9
FX,Federal Express Corporation,13264,MFR,14057,PDX,416,9
FX,Federal Express Corporation,13296,MHT,13244,MEM,622,9
FX,Federal Express Corporation,13296,MHT,13244,MEM,626,9
FX,Federal Express Corporation,13303,MIA,13244,MEM,622,9
FX,Federal Express Corporation,13303,MIA,13244,MEM,626,9
FX,Federal Express Corporation,13303,MIA,13244,MEM,740,9
FX,Federal Express Corporation,13342,MKE,11203,CWA,416,9
FX,Federal Express Corporation,13342,MKE,11587,ESC,416,9
FX,Federal Express Corporation,13342,MKE,11986,GRR,691,9
FX,Federal Express Corporation,13342,MKE,12335,IMT,416,9
FX,Federal Express Corporation,13342,MKE,12339,IND,622,9
FX,Federal Express Corporation,13342,MKE,12339,IND,691,9
FX,Federal Express Corporation,13342,MKE,13244,MEM,626,9
FX,Federal Express Corporation,13342,MKE,13244,MEM,691,9
FX,Federal Express Corporation,13342,MKE,13459,MQT,416,9
FX,Federal Express Corporation,13342,MKE,13485,MSN,691,9
FX,Federal Express Corporation,13342,MKE,13930,ORD,626,9
FX,Federal Express Corporation,13347,MKK,12173,HNL,416,9
FX,Federal Express Corporation,13433,MOT,11637,FAR,416,9
FX,Federal Express Corporation,13433,MOT,16869,XWA,416,9
FX,Federal Express Corporation,13459,MQT,13342,MKE,416,9
FX,Federal Express Corporation,13476,MRY,13796,OAK,416,9
FX,Federal Express Corporation,13485,MSN,11076,CMX,416,9
FX,Federal Express Corporation,13485,MSN,11203,CWA,416,9
FX,Federal Express Corporation,13485,MSN,12335,IMT,416,9
FX,Federal Express Corporation,13485,MSN,13244,MEM,691,9
FX,Federal Express Corporation,13485,MSN,13342,MKE,691,9
FX,Federal Express Corporation,13485,MSN,14520,RHI,416,9
FX,Federal Express Corporation,13486,MSO,12003,GTF,110,9
FX,Federal Express Corporation,13487,MSP,10194,AFW,622,9
FX,Federal Express Corporation,13487,MSP,11337,DLH,110,9
FX,Federal Express Corporation,13487,MSP,12339,IND,626,9
FX,Federal Express Corporation,13487,MSP,13244,MEM,626,9
FX,Federal Express Corporation,13487,MSP,13244,MEM,740,9
FX,Federal Express Corporation,13487,MSP,13342,MKE,626,9
FX,Federal Express Corporation,13487,MSP,13485,MSN,691,9
FX,Federal Express Corporation,13487,MSP,14730,SDF,691,9
FX,Federal Express Corporation,13495,MSY,12266,IAH,691,9
FX,Federal Express Corporation,13495,MSY,12266,IAH,740,9
FX,Federal Express Corporation,13495,MSY,12951,LFT,622,9
FX,Federal Express Corporation,13495,MSY,13244,MEM,626,9
FX,Federal Express Corporation,13495,MSY,13244,MEM,691,9
FX,Federal Express Corporation,13495,MSY,13244,MEM,740,9
FX,Federal Express Corporation,13501,MTH,11697,FLL,416,9
FX,Federal Express Corporation,13540,MVW,11762,FRD,416,9
FX,Federal Express Corporation,13540,MVW,14747,SEA,416,9
FX,Federal Express Corporation,13541,MVY,14307,PVD,416,9
FX,Federal Express Corporation,13577,MYR,10868,CAE,110,9
FX,Federal Express Corporation,13785,NYL,14107,PHX,416,9
FX,Federal Express Corporation,13796,OAK,10299,ANC,683,9
FX,Federal Express Corporation,13796,OAK,10299,ANC,740,9
FX,Federal Express Corporation,13796,OAK,11638,FAT,622,9
FX,Federal Express Corporation,13796,OAK,12173,HNL,683,9
FX,Federal Express Corporation,13796,OAK,12173,HNL,740,9
FX,Federal Express Corporation,13796,OAK,12339,IND,622,9
FX,Federal Express Corporation,13796,OAK,12339,IND,626,9
FX,Federal Express Corporation,13796,OAK,12339,IND,683,9
FX,Federal Express Corporation,13796,OAK,12889,LAS,622,9
FX,Federal Express Corporation,13796,OAK,12892,LAX,626,9
FX,Federal Express Corporation,13796,OAK,13244,MEM,626,9
FX,Federal Express Corporation,13796,OAK,13244,MEM,683,9
FX,Federal Express Corporation,13796,OAK,13244,MEM,691,9
FX,Federal Express Corporation,13796,OAK,13244,MEM,740,9
FX,Federal Express Corporation,13796,OAK,13476,MRY,416,9
FX,Federal Express Corporation,13796,OAK,13891,ONT,626,9
FX,Federal Express Corporation,13796,OAK,13930,ORD,626,9
FX,Federal Express Corporation,13796,OAK,14057,PDX,626,9
FX,Federal Express Corporation,13796,OAK,14107,PHX,626,9
FX,Federal Express Corporation,13796,OAK,14570,RNO,622,9
FX,Federal Express Corporation,13796,OAK,14679,SAN,622,9
FX,Federal Express Corporation,13796,OAK,14747,SEA,626,9
FX,Federal Express Corporation,13796,OAK,14747,SEA,740,9
FX,Federal Express Corporation,13796,OAK,14869,SLC,626,9
FX,Federal Express Corporation,13796,OAK,14869,SLC,691,9
FX,Federal Express Corporation,13796,OAK,14922,SNS,416,9
FX,Federal Express Corporation,13796,OAK,15601,VIS,416,9
FX,Federal Express Corporation,13851,OKC,13244,MEM,626,9
FX,Federal Express Corporation,13851,OKC,13244,MEM,691,9
FX,Federal Express Corporation,13851,OKC,15370,TUL,691,9
FX,Federal Express Corporation,13871,OMA,11468,EAR,416,9
FX,Federal Express Corporation,13871,OMA,11980,GRI,416,9
FX,Federal Express Corporation,13871,OMA,12899,LBF,416,9
FX,Federal Express Corporation,13871,OMA,13200,MCK,416,9
FX,Federal Express Corporation,13871,OMA,13244,MEM,626,9
FX,Federal Express Corporation,13871,OMA,13487,MSP,626,9
FX,Federal Express Corporation,13890,ONP,11198,CVO,416,9
FX,Federal Express Corporation,13891,ONT,10561,BFL,416,9
FX,Federal Express Corporation,13891,ONT,10617,BIH,416,9
FX,Federal Express Corporation,13891,ONT,11618,EWR,626,9
FX,Federal Express Corporation,13891,ONT,12339,IND,626,9
FX,Federal Express Corporation,13891,ONT,13244,MEM,622,9
FX,Federal Express Corporation,13891,ONT,13244,MEM,626,9
FX,Federal Express Corporation,13891,ONT,13244,MEM,683,9
FX,Federal Express Corporation,13891,ONT,13244,MEM,740,9
FX,Federal Express Corporation,13891,ONT,13796,OAK,626,9
FX,Federal Express Corporation,13891,ONT,14236,PRB,416,9
FX,Federal Express Corporation,13891,ONT,14679,SAN,626,9
FX,Federal Express Corporation,13891,ONT,14689,SBA,416,9
FX,Federal Express Corporation,13891,ONT,14698,SBP,416,9
FX,Federal Express Corporation,13891,ONT,14905,SMX,416,9
FX,Federal Express Corporation,13891,ONT,14965,SQA,416,9
FX,Federal Express Corporation,13930,ORD,10194,AFW,622,9
FX,Federal Express Corporation,13930,ORD,10194,AFW,626,9
FX,Federal Express Corporation,13930,ORD,10299,ANC,683,9
FX,Federal Express Corporation,13930,ORD,12339,IND,626,9
FX,Federal Express Corporation,13930,ORD,12339,IND,691,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,622,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,626,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,683,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,683,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,691,9
FX,Federal Express Corporation,13930,ORD,13244,MEM,740,9
FX,Federal Express Corporation,13930,ORD,13342,MKE,626,9
FX,Federal Express Corporation,13930,ORD,13796,OAK,626,9
FX,Federal Express Corporation,13931,ORF,13244,MEM,622,9
FX,Federal Express Corporation,13931,ORF,13244,MEM,691,9
FX,Federal Express Corporation,13931,ORF,13246,MEO,416,9
FX,Federal Express Corporation,13964,OTH,14467,RBG,416,9
FX,Federal Express Corporation,13964,OTH,14871,SLE,416,9
FX,Federal Express Corporation,14027,PBI,10397,ATL,691,9
FX,Federal Express Corporation,14027,PBI,13244,MEM,691,9
FX,Federal Express Corporation,14057,PDX,12339,IND,740,9
FX,Federal Express Corporation,14057,PDX,13024,LMT,416,9
FX,Federal Express Corporation,14057,PDX,13244,MEM,622,9
FX,Federal Express Corporation,14057,PDX,13244,MEM,626,9
FX,Federal Express Corporation,14057,PDX,13244,MEM,740,9
FX,Federal Express Corporation,14057,PDX,13264,MFR,110,9
FX,Federal Express Corporation,14057,PDX,13264,MFR,416,9
FX,Federal Express Corporation,14057,PDX,13796,OAK,622,9
FX,Federal Express Corporation,14057,PDX,13796,OAK,626,9
FX,Federal Express Corporation,14057,PDX,13796,OAK,740,9
FX,Federal Express Corporation,14057,PDX,13890,ONP,416,9
FX,Federal Express Corporation,14057,PDX,13964,OTH,416,9
FX,Federal Express Corporation,14057,PDX,14467,RBG,416,9
FX,Federal Express Corporation,14057,PDX,14489,RDM,416,9
FX,Federal Express Corporation,14057,PDX,14747,SEA,626,9
FX,Federal Express Corporation,14100,PHL,11995,GSO,622,9
FX,Federal Express Corporation,14100,PHL,12339,IND,622,9
FX,Federal Express Corporation,14100,PHL,12339,IND,626,9
FX,Federal Express Corporation,14100,PHL,12339,IND,691,9
FX,Federal Express Corporation,14100,PHL,13244,MEM,626,9
FX,Federal Express Corporation,14100,PHL,13244,MEM,691,9
FX,Federal Express Corporation,14100,PHL,13244,MEM,740,9
FX,Federal Express Corporation,14107,PHX,10194,AFW,622,9
FX,Federal Express Corporation,14107,PHX,11540,ELP,626,9
FX,Federal Express Corporation,14107,PHX,11695,FLG,416,9
FX,Federal Express Corporation,14107,PHX,12132,HII,416,9
FX,Federal Express Corporation,14107,PHX,12339,IND,626,9
FX,Federal Express Corporation,14107,PHX,12339,IND,691,9
FX,Federal Express Corporation,14107,PHX,13244,MEM,622,9
FX,Federal Express Corporation,14107,PHX,13244,MEM,626,9
FX,Federal Express Corporation,14107,PHX,13244,MEM,740,9
FX,Federal Express Corporation,14107,PHX,13785,NYL,416,9
FX,Federal Express Corporation,14107,PHX,13796,OAK,626,9
FX,Federal Express Corporation,14113,PIH,14869,SLC,416,9
FX,Federal Express Corporation,14120,PIR,11775,FSD,416,9
FX,Federal Express Corporation,14122,PIT,12339,IND,626,9
FX,Federal Express Corporation,14122,PIT,12339,IND,691,9
FX,Federal Express Corporation,14122,PIT,12365,IPT,416,9
FX,Federal Express Corporation,14122,PIT,12917,LCK,691,9
FX,Federal Express Corporation,14122,PIT,13230,MDT,416,9
FX,Federal Express Corporation,14122,PIT,13244,MEM,626,9
FX,Federal Express Corporation,14122,PIT,13244,MEM,691,9
FX,Federal Express Corporation,14122,PIT,13342,MKE,626,9
FX,Federal Express Corporation,14122,PIT,14711,SCE,416,9
FX,Federal Express Corporation,14150,PLN,11986,GRR,416,9
FX,Federal Express Corporation,14231,PQI,10581,BGR,416,9
FX,Federal Express Corporation,14231,PQI,14321,PWM,416,9
FX,Federal Express Corporation,14236,PRB,14698,SBP,416,9
FX,Federal Express Corporation,14236,PRB,14905,SMX,416,9
FX,Federal Express Corporation,14252,PSC,11884,GEG,416,9
FX,Federal Express Corporation,14307,PVD,10154,ACK,416,9
FX,Federal Express Corporation,14307,PVD,11823,FWA,622,9
FX,Federal Express Corporation,14307,PVD,12339,IND,622,9
FX,Federal Express Corporation,14307,PVD,13541,MVY,416,9
FX,Federal Express Corporation,14321,PWM,10581,BGR,416,9
FX,Federal Express Corporation,14321,PWM,12223,HTS,622,9
FX,Federal Express Corporation,14321,PWM,13244,MEM,622,9
FX,Federal Express Corporation,14321,PWM,13244,MEM,691,9
FX,Federal Express Corporation,14321,PWM,14231,PQI,416,9
FX,Federal Express Corporation,14457,RAP,11775,FSD,110,9
FX,Federal Express Corporation,14467,RBG,11603,EUG,416,9
FX,Federal Express Corporation,14467,RBG,13264,MFR,416,9
FX,Federal Express Corporation,14467,RBG,13964,OTH,416,9
FX,Federal Express Corporation,14487,RDD,10157,ACV,416,9
FX,Federal Express Corporation,14487,RDD,14893,SMF,416,9
FX,Federal Express Corporation,14489,RDM,14057,PDX,416,9
FX,Federal Express Corporation,14492,RDU,11057,CLT,626,9
FX,Federal Express Corporation,14492,RDU,11617,EWN,110,9
FX,Federal Express Corporation,14492,RDU,11618,EWR,626,9
FX,Federal Express Corporation,14492,RDU,12323,ILM,110,9
FX,Federal Express Corporation,14492,RDU,12339,IND,626,9
FX,Federal Express Corporation,14492,RDU,12917,LCK,626,9
FX,Federal Express Corporation,14492,RDU,13244,MEM,626,9
FX,Federal Express Corporation,14492,RDU,13244,MEM,691,9
FX,Federal Express Corporation,14520,RHI,13485,MSN,416,9
FX,Federal Express Corporation,14524,RIC,13244,MEM,626,9
FX,Federal Express Corporation,14543,RKS,11122,CPR,416,9
FX,Federal Express Corporation,14570,RNO,10713,BOI,622,9
FX,Federal Express Corporation,14570,RNO,12892,LAX,626,9
FX,Federal Express Corporation,14570,RNO,13244,MEM,622,9
FX,Federal Express Corporation,14570,RNO,13244,MEM,626,9
FX,Federal Express Corporation,14570,RNO,13796,OAK,622,9
FX,Federal Express Corporation,14570,RNO,13796,OAK,626,9
FX,Federal Express Corporation,14574,ROA,12223,HTS,622,9
FX,Federal Express Corporation,14574,ROA,13244,MEM,622,9
FX,Federal Express Corporation,14574,ROA,15412,TYS,622,9
FX,Federal Express Corporation,14576,ROC,10721,BOS,626,9
FX,Federal Express Corporation,14576,ROC,11537,ELM,416,9
FX,Federal Express Corporation,14576,ROC,11618,EWR,626,9
FX,Federal Express Corporation,14576,ROC,12917,LCK,626,9
FX,Federal Express Corporation,14576,ROC,13244,MEM,626,9
FX,Federal Express Corporation,14576,ROC,13930,ORD,622,9
FX,Federal Express Corporation,14633,RST,13244,MEM,622,9
FX,Federal Express Corporation,14635,RSW,13244,MEM,691,9
FX,Federal Express Corporation,14679,SAN,12339,IND,626,9
FX,Federal Express Corporation,14679,SAN,12363,IPL,416,9
FX,Federal Express Corporation,14679,SAN,13244,MEM,626,9
FX,Federal Express Corporation,14679,SAN,13796,OAK,622,9
FX,Federal Express Corporation,14679,SAN,13891,ONT,626,9
FX,Federal Express Corporation,14683,SAT,10194,AFW,691,9
FX,Federal Express Corporation,14683,SAT,10562,BFM,626,9
FX,Federal Express Corporation,14683,SAT,11298,DFW,626,9
FX,Federal Express Corporation,14683,SAT,11298,DFW,740,9
FX,Federal Express Corporation,14683,SAT,11415,DRT,416,9
FX,Federal Express Corporation,14683,SAT,13061,LRD,691,9
FX,Federal Express Corporation,14683,SAT,13244,MEM,626,9
FX,Federal Express Corporation,14683,SAT,13244,MEM,691,9
FX,Federal Express Corporation,14683,SAT,13244,MEM,740,9
FX,Federal Express Corporation,14685,SAV,13244,MEM,622,9
FX,Federal Express Corporation,14685,SAV,15249,TLH,622,9
FX,Federal Express Corporation,14689,SBA,13891,ONT,416,9
FX,Federal Express Corporation,14689,SBA,14698,SBP,416,9
FX,Federal Express Corporation,14691,SBD,13244,MEM,622,9
FX,Federal Express Corporation,14691,SBD,13244,MEM,691,9
FX,Federal Express Corporation,14696,SBN,12339,IND,416,9
FX,Federal Express Corporation,14696,SBN,13244,MEM,622,9
FX,Federal Express Corporation,14698,SBP,13891,ONT,416,9
FX,Federal Express Corporation,14698,SBP,14905,SMX,416,9
FX,Federal Express Corporation,14711,SCE,14122,PIT,416,9
FX,Federal Express Corporation,14730,SDF,11995,GSO,691,9
FX,Federal Express Corporation,14730,SDF,12339,IND,691,9
FX,Federal Express Corporation,14730,SDF,13244,MEM,622,9
FX,Federal Express Corporation,14730,SDF,13244,MEM,691,9
FX,Federal Express Corporation,14747,SEA,10299,ANC,740,9
FX,Federal Express Corporation,14747,SEA,10666,BLI,416,9
FX,Federal Express Corporation,14747,SEA,11050,CLM,416,9
FX,Federal Express Corporation,14747,SEA,11588,ESD,416,9
FX,Federal Express Corporation,14747,SEA,11762,FRD,416,9
FX,Federal Express Corporation,14747,SEA,12339,IND,626,9
FX,Federal Express Corporation,14747,SEA,13244,MEM,626,9
FX,Federal Express Corporation,14747,SEA,13244,MEM,740,9
FX,Federal Express Corporation,14747,SEA,13540,MVW,416,9
FX,Federal Express Corporation,14747,SEA,13796,OAK,626,9
FX,Federal Express Corporation,14747,SEA,13796,OAK,740,9
FX,Federal Express Corporation,14771,SFO,13244,MEM,626,9
FX,Federal Express Corporation,14783,SGF,13244,MEM,622,9
FX,Federal Express Corporation,14794,SGU,12889,LAS,416,9
FX,Federal Express Corporation,14814,SHV,10194,AFW,110,9
FX,Federal Express Corporation,14814,SHV,13244,MEM,691,9
FX,Federal Express Corporation,14831,SJC,12339,IND,622,9
FX,Federal Express Corporation,14831,SJC,13244,MEM,622,9
FX,Federal Express Corporation,14831,SJC,13244,MEM,626,9
FX,Federal Express Corporation,14831,SJC,13244,MEM,740,9
FX,Federal Express Corporation,14842,SJT,10423,AUS,416,9
FX,Federal Express Corporation,14843,SJU,12339,IND,740,9
FX,Federal Express Corporation,14843,SJU,13244,MEM,626,9
FX,Federal Express Corporation,14843,SJU,13244,MEM,740,9
FX,Federal Express Corporation,14843,SJU,15024,STT,110,9
FX,Federal Express Corporation,14843,SJU,15027,STX,110,9
FX,Federal Express Corporation,14843,SJU,15027,STX,416,9
FX,Federal Express Corporation,14869,SLC,10713,BOI,691,9
FX,Federal Express Corporation,14869,SLC,12280,IDA,110,9
FX,Federal Express Corporation,14869,SLC,12280,IDA,416,9
FX,Federal Express Corporation,14869,SLC,12339,IND,622,9
FX,Federal Express Corporation,14869,SLC,12892,LAX,626,9
FX,Federal Express Corporation,14869,SLC,13198,MCI,626,9
FX,Federal Express Corporation,14869,SLC,13244,MEM,622,9
FX,Federal Express Corporation,14869,SLC,13244,MEM,626,9
FX,Federal Express Corporation,14869,SLC,13244,MEM,740,9
FX,Federal Express Corporation,14869,SLC,13796,OAK,626,9
FX,Federal Express Corporation,14869,SLC,13796,OAK,691,9
FX,Federal Express Corporation,14869,SLC,13851,OKC,691,9
FX,Federal Express Corporation,14869,SLC,14113,PIH,416,9
FX,Federal Express Corporation,14869,SLC,15041,SUN,416,9
FX,Federal Express Corporation,14869,SLC,15389,TWF,416,9
FX,Federal Express Corporation,14871,SLE,14057,PDX,416,9
FX,Federal Express Corporation,14893,SMF,10157,ACV,416,9
FX,Federal Express Corporation,14893,SMF,10930,CEC,416,9
FX,Federal Express Corporation,14893,SMF,13244,MEM,622,9
FX,Federal Express Corporation,14893,SMF,13244,MEM,626,9
FX,Federal Express Corporation,14893,SMF,14487,RDD,416,9
FX,Federal Express Corporation,14893,SMF,15458,UKI,416,9
FX,Federal Express Corporation,14893,SMF,15973,XXP,416,9
FX,Federal Express Corporation,14893,SMF,15982,XXY,416,9
FX,Federal Express Corporation,14893,SMF,16336,ZXC,416,9
FX,Federal Express Corporation,14905,SMX,13891,ONT,416,9
FX,Federal Express Corporation,14905,SMX,14698,SBP,416,9
FX,Federal Express Corporation,14908,SNA,13244,MEM,691,9
FX,Federal Express Corporation,14965,SQA,14905,SMX,416,9
FX,Federal Express Corporation,15016,STL,10194,AFW,622,9
FX,Federal Express Corporation,15016,STL,12339,IND,626,9
FX,Federal Express Corporation,15016,STL,13244,MEM,622,9
FX,Federal Express Corporation,15016,STL,13244,MEM,626,9
FX,Federal Express Corporation,15016,STL,13244,MEM,740,9
FX,Federal Express Corporation,15024,STT,14843,SJU,110,9
FX,Federal Express Corporation,15027,STX,14843,SJU,110,9
FX,Federal Express Corporation,15027,STX,14843,SJU,416,9
FX,Federal Express Corporation,15041,SUN,14869,SLC,416,9
FX,Federal Express Corporation,15070,SWF,13244,MEM,622,9
FX,Federal Express Corporation,15070,SWF,13244,MEM,691,9
FX,Federal Express Corporation,15078,SWW,10136,ABI,416,9
FX,Federal Express Corporation,15096,SYR,10785,BTV,622,9
FX,Federal Express Corporation,15096,SYR,12339,IND,622,9
FX,Federal Express Corporation,15096,SYR,13244,MEM,622,9
FX,Federal Express Corporation,15249,TLH,13204,MCO,110,9
FX,Federal Express Corporation,15249,TLH,13204,MCO,416,9
FX,Federal Express Corporation,15249,TLH,13244,MEM,622,9
FX,Federal Express Corporation,15304,TPA,12339,IND,626,9
FX,Federal Express Corporation,15304,TPA,12339,IND,740,9
FX,Federal Express Corporation,15304,TPA,13244,MEM,626,9
FX,Federal Express Corporation,15370,TUL,10194,AFW,622,9
FX,Federal Express Corporation,15370,TUL,12278,ICT,622,9
FX,Federal Express Corporation,15370,TUL,13244,MEM,626,9
FX,Federal Express Corporation,15370,TUL,13244,MEM,691,9
FX,Federal Express Corporation,15376,TUS,12892,LAX,626,9
FX,Federal Express Corporation,15376,TUS,13244,MEM,626,9
FX,Federal Express Corporation,15376,TUS,13891,ONT,626,9
FX,Federal Express Corporation,15380,TVC,11013,CIU,416,9
FX,Federal Express Corporation,15380,TVC,11986,GRR,416,9
FX,Federal Express Corporation,15381,TVF,11637,FAR,416,9
FX,Federal Express Corporation,15381,TVF,13244,MEM,110,9
FX,Federal Express Corporation,15389,TWF,14869,SLC,416,9
FX,Federal Express Corporation,15412,TYS,10397,ATL,622,9
FX,Federal Express Corporation,15412,TYS,12339,IND,691,9
FX,Federal Express Corporation,15412,TYS,13244,MEM,622,9
FX,Federal Express Corporation,15412,TYS,13244,MEM,691,9
FX,Federal Express Corporation,15458,UKI,14893,SMF,416,9
FX,Federal Express Corporation,15525,UXK,13796,OAK,416,9
FX,Federal Express Corporation,15601,VIS,13796,OAK,416,9
FX,Federal Express Corporation,15973,XXP,15458,UKI,416,9
FX,Federal Express Corporation,16101,YKM,11884,GEG,416,9
FX,Federal Express Corporation,16101,YKM,14252,PSC,416,9
FX,Federal Express Corporation,16869,XWA,10627,BIS,416,9
FX,Federal Express Corporation,16869,XWA,11637,FAR,416,9
G4,Allegiant Air,10135,ABE,10693,BNA,694,9
G4,Allegiant Air,10135,ABE,11292,DEN,694,9
G4,Allegiant Air,10135,ABE,13204,MCO,694,9
G4,Allegiant Air,10135,ABE,13360,MLB,694,9
G4,Allegiant Air,10135,ABE,13577,MYR,694,9
G4,Allegiant Air,10135,ABE,14082,PGD,694,9
G4,Allegiant Air,10135,ABE,14112,PIE,694,9
G4,Allegiant Air,10135,ABE,14761,SFB,694,9
G4,Allegiant Air,10135,ABE,14761,SFB,698,9
G4,Allegiant Air,10135,ABE,14986,SRQ,694,9
G4,Allegiant Air,10136,ABI,10397,ATL,694,9
G4,Allegiant Air,10136,ABI,11719,FNL,698,9
G4,Allegiant Air,10136,ABI,14794,SGU,694,9
G4,Allegiant Air,10140,ABQ,11638,FAT,694,9
G4,Allegiant Air,10158,ACY,10581,BGR,694,9
G4,Allegiant Air,10158,ACY,13303,MIA,694,9
G4,Allegiant Air,10185,AEX,14107,PHX,694,9
G4,Allegiant Air,10194,AFW,11764,FRG,694,9
G4,Allegiant Air,10194,AFW,12888,LAR,694,9
G4,Allegiant Air,10194,AFW,12896,LBB,694,9
G4,Allegiant Air,10194,AFW,13484,MSL,694,9
G4,Allegiant Air,10257,ALB,10693,BNA,694,9
G4,Allegiant Air,10257,ALB,13577,MYR,694,9
G4,Allegiant Air,10257,ALB,14082,PGD,694,9
G4,Allegiant Air,10257,ALB,14112,PIE,694,9
G4,Allegiant Air,10257,ALB,14112,PIE,698,9
G4,Allegiant Air,10397,ATL,10136,ABI,694,9
G4,Allegiant Air,10397,ATL,11618,EWR,694,9
G4,Allegiant Air,10397,ATL,12055,GYY,694,9
G4,Allegiant Air,10408,ATW,10466,AZA,694,9
G4,Allegiant Air,10408,ATW,10693,BNA,694,9
G4,Allegiant Air,10408,ATW,10821,BWI,694,9
G4,Allegiant Air,10408,ATW,11292,DEN,694,9
G4,Allegiant Air,10408,ATW,11618,EWR,694,9
G4,Allegiant Air,10408,ATW,12889,LAS,694,9
G4,Allegiant Air,10408,ATW,14057,PDX,694,9
G4,Allegiant Air,10408,ATW,14082,PGD,694,9
G4,Allegiant Air,10408,ATW,14112,PIE,694,9
G4,Allegiant Air,10408,ATW,14761,SFB,694,9
G4,Allegiant Air,10423,AUS,10431,AVL,698,9
G4,Allegiant Air,10423,AUS,11193,CVG,694,9
G4,Allegiant Air,10423,AUS,11193,CVG,698,9
G4,Allegiant Air,10423,AUS,11423,DSM,698,9
G4,Allegiant Air,10423,AUS,11986,GRR,694,9
G4,Allegiant Air,10423,AUS,11986,GRR,698,9
G4,Allegiant Air,10423,AUS,14314,PVU,698,9
G4,Allegiant Air,10423,AUS,15412,TYS,694,9
G4,Allegiant Air,10423,AUS,15412,TYS,698,9
G4,Allegiant Air,10431,AVL,10423,AUS,698,9
G4,Allegiant Air,10431,AVL,10721,BOS,694,9
G4,Allegiant Air,10431,AVL,10821,BWI,694,9
G4,Allegiant Air,10431,AVL,11292,DEN,694,9
G4,Allegiant Air,10431,AVL,11618,EWR,694,9
G4,Allegiant Air,10431,AVL,11624,EYW,698,9
G4,Allegiant Air,10431,AVL,11697,FLL,694,9
G4,Allegiant Air,10431,AVL,12889,LAS,694,9
G4,Allegiant Air,10431,AVL,13204,MCO,694,9
G4,Allegiant Air,10431,AVL,13232,MDW,694,9
G4,Allegiant Air,10431,AVL,13486,MSO,694,9
G4,Allegiant Air,10431,AVL,14027,PBI,694,9
G4,Allegiant Air,10431,AVL,14082,PGD,694,9
G4,Allegiant Air,10431,AVL,14107,PHX,694,9
G4,Allegiant Air,10431,AVL,14112,PIE,694,9
G4,Allegiant Air,10431,AVL,14112,PIE,698,9
G4,Allegiant Air,10431,AVL,14761,SFB,694,9
G4,Allegiant Air,10431,AVL,14986,SRQ,694,9
G4,Allegiant Air,10466,AZA,10408,ATW,694,9
G4,Allegiant Air,10466,AZA,10620,BIL,694,9
G4,Allegiant Air,10466,AZA,10627,BIS,694,9
G4,Allegiant Air,10466,AZA,10666,BLI,694,9
G4,Allegiant Air,10466,AZA,10713,BOI,694,9
G4,Allegiant Air,10466,AZA,10849,BZN,694,9
G4,Allegiant Air,10466,AZA,11003,CID,694,9
G4,Allegiant Air,10466,AZA,11423,DSM,694,9
G4,Allegiant Air,10466,AZA,11603,EUG,694,9
G4,Allegiant Air,10466,AZA,11637,FAR,694,9
G4,Allegiant Air,10466,AZA,11721,FNT,694,9
G4,Allegiant Air,10466,AZA,11775,FSD,694,9
G4,Allegiant Air,10466,AZA,11884,GEG,694,9
G4,Allegiant Air,10466,AZA,11980,GRI,694,9
G4,Allegiant Air,10466,AZA,11986,GRR,694,9
G4,Allegiant Air,10466,AZA,12278,ICT,694,9
G4,Allegiant Air,10466,AZA,12280,IDA,694,9
G4,Allegiant Air,10466,AZA,13433,MOT,694,9
G4,Allegiant Air,10466,AZA,13486,MSO,694,9
G4,Allegiant Air,10466,AZA,13871,OMA,694,9
